Report_Name	Journal Requests by YOP (Excluding OA_Gold)
Report_ID	TR_J4
Release	5
Institution_Name	Robertson Library, UPEI
Institution_ID	SN:3000162182
Metric_Types	Total_Item_Requests; Unique_Item_Requests
Report_Filters	Data_Type=Journal; Access_Type=Controlled; Access_Method=Regular
Report_Attributes	
Exceptions	
Reporting_Period	Begin_Date=2024-01-01; End_Date=2024-02-29
Created	2024-03-01T14:02:16Z
Created_By	SpringerNature

Title	Publisher	Publisher_ID	Platform	DOI	Proprietary_ID	Print_ISSN	Online_ISSN	URI	YOP	Metric_Type	Reporting_Period_Total	Jan-2024	Feb-2024
Environmental Science and Pollution Research	Springer Berlin Heidelberg		SN:ResearchGate	10.1007/11356.1614-7499	SN:11356	0944-1344	1614-7499		2018	Total_Item_Requests	2	2	0
Environmental Science and Pollution Research	Springer Berlin Heidelberg		SN:ResearchGate	10.1007/11356.1614-7499	SN:11356	0944-1344	1614-7499		2019	Unique_Item_Requests	1	1	0
Environmental Science and Pollution Research	Springer Berlin Heidelberg		SN:ResearchGate	10.1007/11356.1614-7499	SN:11356	0944-1344	1614-7499		2019	Total_Item_Requests	1	1	0
Environmental Science and Pollution Research	Springer Berlin Heidelberg		SpringerLink	10.1007/11356.1614-7499	SN:11356	0944-1344	1614-7499		2021	Unique_Item_Requests	5	5	0
Environmental Science and Pollution Research	Springer Berlin Heidelberg		SpringerLink	10.1007/11356.1614-7499	SN:11356	0944-1344	1614-7499		2021	Total_Item_Requests	7	7	0
Environmental Science and Pollution Research	Springer Berlin Heidelberg		SN:ResearchGate	10.1007/11356.1614-7499	SN:11356	0944-1344	1614-7499		2021	Unique_Item_Requests	1	1	0
Environmental Science and Pollution Research	Springer Berlin Heidelberg		SN:ResearchGate	10.1007/11356.1614-7499	SN:11356	0944-1344	1614-7499		2021	Total_Item_Requests	1	1	0
Environmental Science and Pollution Research	Springer Berlin Heidelberg		SpringerLink	10.1007/11356.1614-7499	SN:11356	0944-1344	1614-7499		2022	Unique_Item_Requests	7	7	0
Environmental Science and Pollution Research	Springer Berlin Heidelberg		SpringerLink	10.1007/11356.1614-7499	SN:11356	0944-1344	1614-7499		2022	Total_Item_Requests	14	14	0
Environmental Science and Pollution Research	Springer Berlin Heidelberg		SpringerLink	10.1007/11356.1614-7499	SN:11356		1614-7499		2023	Unique_Item_Requests	13	13	0
Environmental Science and Pollution Research	Springer Berlin Heidelberg		SpringerLink	10.1007/11356.1614-7499	SN:11356		1614-7499		2023	Total_Item_Requests	20	20	0
Environmental Science and Pollution Research	Springer Berlin Heidelberg		SpringerLink	10.1007/11356.1614-7499	SN:11356		1614-7499		2024	Unique_Item_Requests	1	1	0
Environmental Science and Pollution Research	Springer Berlin Heidelberg		SpringerLink	10.1007/11356.1614-7499	SN:11356		1614-7499		2024	Total_Item_Requests	3	3	0
Environmental Science and Pollution Research - International	Ecomed		SpringerLink		SN:11356	0944-1344	1614-7499		2007	Unique_Item_Requests	1	1	0
Environmental Science and Pollution Research - International	Ecomed		SpringerLink		SN:11356	0944-1344	1614-7499		2007	Total_Item_Requests	1	1	0
Esophagus	Springer-Verlag		SpringerLink		SN:10388	1612-9059	1612-9067		2006	Unique_Item_Requests	1	1	0
Esophagus	Springer-Verlag		SpringerLink		SN:10388	1612-9059	1612-9067		2006	Total_Item_Requests	1	1	0
Estuaries and Coasts	Springer-Verlag		SpringerLink		SN:12237	1559-2723	1559-2731		2006	Unique_Item_Requests	1	1	0
Estuaries and Coasts	Springer-Verlag		SpringerLink		SN:12237	1559-2723	1559-2731		2006	Total_Item_Requests	1	1	0
Estuaries and Coasts	Springer-Verlag		SpringerLink		SN:12237	1559-2723	1559-2731		2010	Unique_Item_Requests	1	1	0
Estuaries and Coasts	Springer-Verlag		SpringerLink		SN:12237	1559-2723	1559-2731		2010	Total_Item_Requests	1	1	0
Estuaries and Coasts	Springer-Verlag		SpringerLink		SN:12237	1559-2723	1559-2731		2012	Unique_Item_Requests	2	2	0
Estuaries and Coasts	Springer-Verlag		SpringerLink		SN:12237	1559-2723	1559-2731		2012	Total_Item_Requests	3	3	0
Estuaries and Coasts	Springer US		SpringerLink	10.1007/12237.1559-2731	SN:12237	1559-2723	1559-2731		2014	Unique_Item_Requests	2	2	0
Estuaries and Coasts	Springer US		SpringerLink	10.1007/12237.1559-2731	SN:12237	1559-2723	1559-2731		2014	Total_Item_Requests	3	3	0
Estuaries and Coasts	Springer US		SpringerLink	10.1007/12237.1559-2731	SN:12237	1559-2723	1559-2731		2015	Unique_Item_Requests	2	2	0
Estuaries and Coasts	Springer US		SpringerLink	10.1007/12237.1559-2731	SN:12237	1559-2723	1559-2731		2015	Total_Item_Requests	2	2	0
Estuaries and Coasts	Springer US		SpringerLink	10.1007/12237.1559-2731	SN:12237	1559-2723	1559-2731		2020	Unique_Item_Requests	1	1	0
Estuaries and Coasts	Springer US		SpringerLink	10.1007/12237.1559-2731	SN:12237	1559-2723	1559-2731		2020	Total_Item_Requests	1	1	0
Ethical Theory and Moral Practice	Kluwer Academic Publishers		SpringerLink		SN:10677	1386-2820	1572-8447		2001	Unique_Item_Requests	1	1	0
Ethical Theory and Moral Practice	Kluwer Academic Publishers		SpringerLink		SN:10677	1386-2820	1572-8447		2001	Total_Item_Requests	1	1	0
Ethical Theory and Moral Practice	Springer Netherlands		SpringerLink		SN:10677	1386-2820	1572-8447		2013	Unique_Item_Requests	1	1	0
Ethical Theory and Moral Practice	Springer Netherlands		SpringerLink		SN:10677	1386-2820	1572-8447		2013	Total_Item_Requests	2	2	0
European Archives of Oto-Rhino-Laryngology	Springer-Verlag		SpringerLink		SN:405	0937-4477	1434-4726		2001	Unique_Item_Requests	1	1	0
European Archives of Oto-Rhino-Laryngology	Springer-Verlag		SpringerLink		SN:405	0937-4477	1434-4726		2001	Total_Item_Requests	1	1	0
European Archives of Oto-Rhino-Laryngology	Springer-Verlag		SpringerLink		SN:405	0937-4477	1434-4726		2013	Unique_Item_Requests	1	1	0
European Archives of Oto-Rhino-Laryngology	Springer-Verlag		SpringerLink		SN:405	0937-4477	1434-4726		2013	Total_Item_Requests	2	2	0
European Child & Adolescent Psychiatry	Springer-Verlag		SpringerLink		SN:787	1018-8827	1435-165X		2013	Unique_Item_Requests	1	1	0
European Child & Adolescent Psychiatry	Springer-Verlag		SpringerLink		SN:787	1018-8827	1435-165X		2013	Total_Item_Requests	3	3	0
European Child & Adolescent Psychiatry	Springer Berlin Heidelberg		SpringerLink	10.1007/787.1435-165X	SN:787	1018-8827	1435-165X		2019	Unique_Item_Requests	1	1	0
European Child & Adolescent Psychiatry	Springer Berlin Heidelberg		SpringerLink	10.1007/787.1435-165X	SN:787	1018-8827	1435-165X		2019	Total_Item_Requests	1	1	0
European Child & Adolescent Psychiatry	Springer Berlin Heidelberg		SpringerLink	10.1007/787.1435-165X	SN:787	1018-8827	1435-165X		2020	Unique_Item_Requests	2	2	0
European Child & Adolescent Psychiatry	Springer Berlin Heidelberg		SpringerLink	10.1007/787.1435-165X	SN:787	1018-8827	1435-165X		2020	Total_Item_Requests	3	3	0
European Child & Adolescent Psychiatry	Springer Berlin Heidelberg		SpringerLink	10.1007/787.1435-165X	SN:787	1018-8827	1435-165X		2021	Unique_Item_Requests	2	2	0
European Child & Adolescent Psychiatry	Springer Berlin Heidelberg		SpringerLink	10.1007/787.1435-165X	SN:787	1018-8827	1435-165X		2021	Total_Item_Requests	2	2	0
European Child & Adolescent Psychiatry	Springer Berlin Heidelberg		SpringerLink	10.1007/787.1435-165X	SN:787	1018-8827	1435-165X		2022	Unique_Item_Requests	1	1	0
European Child & Adolescent Psychiatry	Springer Berlin Heidelberg		SpringerLink	10.1007/787.1435-165X	SN:787	1018-8827	1435-165X		2022	Total_Item_Requests	1	1	0
European Food Research and Technology	Springer-Verlag		SpringerLink		SN:217	1438-2377	1438-2385		2004	Unique_Item_Requests	1	1	0
European Food Research and Technology	Springer-Verlag		SpringerLink		SN:217	1438-2377	1438-2385		2004	Total_Item_Requests	1	1	0
European Food Research and Technology	Springer Berlin Heidelberg		SpringerLink	10.1007/217.1438-2385	SN:217	1438-2377	1438-2385		2014	Unique_Item_Requests	1	1	0
European Food Research and Technology	Springer Berlin Heidelberg		SpringerLink	10.1007/217.1438-2385	SN:217	1438-2377	1438-2385		2014	Total_Item_Requests	1	1	0
European Journal for Philosophy of Science	Springer Netherlands		SpringerLink	10.1007/13194.1879-4920	SN:13194	1879-4912	1879-4920		2021	Unique_Item_Requests	1	1	0
European Journal for Philosophy of Science	Springer Netherlands		SpringerLink	10.1007/13194.1879-4920	SN:13194	1879-4912	1879-4920		2021	Total_Item_Requests	1	1	0
European Journal of Applied Physiology	Springer-Verlag		SpringerLink		SN:421	1439-6319	1439-6327		2010	Unique_Item_Requests	1	1	0
European Journal of Applied Physiology	Springer-Verlag		SpringerLink		SN:421	1439-6319	1439-6327		2010	Total_Item_Requests	1	1	0
European Journal of Applied Physiology	Springer Berlin Heidelberg		SpringerLink	10.1007/421.1439-6327	SN:421	1439-6319	1439-6327		2021	Unique_Item_Requests	1	1	0
European Journal of Applied Physiology	Springer Berlin Heidelberg		SpringerLink	10.1007/421.1439-6327	SN:421	1439-6319	1439-6327		2021	Total_Item_Requests	1	1	0
European Journal of Applied Physiology and Occupational Physiology	Springer-Verlag		SpringerLink		SN:421	0301-5548	1439-6327		1990	Unique_Item_Requests	1	1	0
European Journal of Applied Physiology and Occupational Physiology	Springer-Verlag		SpringerLink		SN:421	0301-5548	1439-6327		1990	Total_Item_Requests	1	1	0
European Journal of Clinical Microbiology & Infectious Diseases	Springer Berlin Heidelberg		SpringerLink	10.1007/10096.1435-4373	SN:10096	0934-9723	1435-4373		2024	Unique_Item_Requests	1	1	0
European Journal of Clinical Microbiology & Infectious Diseases	Springer Berlin Heidelberg		SpringerLink	10.1007/10096.1435-4373	SN:10096	0934-9723	1435-4373		2024	Total_Item_Requests	2	2	0
European Journal of Clinical Nutrition	Nature Publishing Group UK		nature.com	10.1038/41430.1476-5640	SN:41430	0954-3007	1476-5640		2022	Unique_Item_Requests	1	1	0
European Journal of Clinical Nutrition	Nature Publishing Group UK		nature.com	10.1038/41430.1476-5640	SN:41430	0954-3007	1476-5640		2022	Total_Item_Requests	2	2	0
European Journal of Epidemiology	Springer Netherlands		SpringerLink	10.1007/10654.1573-7284	SN:10654	0393-2990	1573-7284		2020	Unique_Item_Requests	1	1	0
European Journal of Epidemiology	Springer Netherlands		SpringerLink	10.1007/10654.1573-7284	SN:10654	0393-2990	1573-7284		2020	Total_Item_Requests	2	2	0
European Journal of Human Genetics	Springer International Publishing		nature.com		SN:41431	1018-4813	1476-5438		2002	Unique_Item_Requests	1	1	0
European Journal of Human Genetics	Springer International Publishing		nature.com		SN:41431	1018-4813	1476-5438		2002	Total_Item_Requests	1	1	0
European Journal of Human Genetics	Springer International Publishing		nature.com		SN:41431	1018-4813	1476-5438		2006	Unique_Item_Requests	1	1	0
European Journal of Human Genetics	Springer International Publishing		nature.com		SN:41431	1018-4813	1476-5438		2006	Total_Item_Requests	2	2	0
European Journal of Human Genetics	Springer International Publishing		nature.com		SN:41431	1018-4813	1476-5438		2011	Unique_Item_Requests	1	1	0
European Journal of Human Genetics	Springer International Publishing		nature.com		SN:41431	1018-4813	1476-5438		2011	Total_Item_Requests	1	1	0
European Journal of Nuclear Medicine and Molecular Imaging	Springer-Verlag		SpringerLink		SN:259	1619-7070	1619-7089		2006	Unique_Item_Requests	1	1	0
European Journal of Nuclear Medicine and Molecular Imaging	Springer-Verlag		SpringerLink		SN:259	1619-7070	1619-7089		2006	Total_Item_Requests	2	2	0
European Journal of Nutrition	Springer-Verlag		SpringerLink		SN:394	1436-6207	1436-6215		2011	Unique_Item_Requests	2	2	0
European Journal of Nutrition	Springer-Verlag		SpringerLink		SN:394	1436-6207	1436-6215		2011	Total_Item_Requests	4	4	0
European Journal of Nutrition	Springer Berlin Heidelberg		SpringerLink	10.1007/394.1436-6215	SN:394	1436-6207	1436-6215		2021	Unique_Item_Requests	1	1	0
European Journal of Nutrition	Springer Berlin Heidelberg		SpringerLink	10.1007/394.1436-6215	SN:394	1436-6207	1436-6215		2021	Total_Item_Requests	2	2	0
European Journal of Pediatrics	Springer Berlin Heidelberg		SpringerLink	10.1007/431.1432-1076	SN:431		1432-1076		2022	Unique_Item_Requests	1	1	0
European Journal of Pediatrics	Springer Berlin Heidelberg		SpringerLink	10.1007/431.1432-1076	SN:431		1432-1076		2022	Total_Item_Requests	1	1	0
European Journal of Plant Pathology	Kluwer Academic Publishers		SpringerLink		SN:10658	0929-1873	1573-8469		2004	Unique_Item_Requests	1	1	0
European Journal of Plant Pathology	Kluwer Academic Publishers		SpringerLink		SN:10658	0929-1873	1573-8469		2004	Total_Item_Requests	2	2	0
European Journal of Plant Pathology	Springer Netherlands		SpringerLink		SN:10658	0929-1873	1573-8469		2009	Unique_Item_Requests	1	1	0
European Journal of Plant Pathology	Springer Netherlands		SpringerLink		SN:10658	0929-1873	1573-8469		2009	Total_Item_Requests	2	2	0
European Journal of Plant Pathology	Springer Netherlands		SpringerLink	10.1007/10658.1573-8469	SN:10658	0929-1873	1573-8469		2022	Unique_Item_Requests	1	1	0
European Journal of Plant Pathology	Springer Netherlands		SpringerLink	10.1007/10658.1573-8469	SN:10658	0929-1873	1573-8469		2022	Total_Item_Requests	2	2	0
European Radiology	Springer-Verlag		SpringerLink		SN:330	0938-7994	1432-1084		2012	Unique_Item_Requests	1	1	0
European Radiology	Springer-Verlag		SpringerLink		SN:330	0938-7994	1432-1084		2012	Total_Item_Requests	1	1	0
Evolutionary Ecology	Kluwer Academic Publishers		SpringerLink		SN:10682	0269-7653	1573-8477		2002	Unique_Item_Requests	1	1	0
Evolutionary Ecology	Kluwer Academic Publishers		SpringerLink		SN:10682	0269-7653	1573-8477		2002	Total_Item_Requests	1	1	0
Evolutionary Psychological Science	Springer International Publishing		SpringerLink		SN:40806		2198-9885		2016	Unique_Item_Requests	1	1	0
Evolutionary Psychological Science	Springer International Publishing		SpringerLink		SN:40806		2198-9885		2016	Total_Item_Requests	1	1	0
Evolutionary Psychological Science	Springer International Publishing		SpringerLink		SN:40806		2198-9885		2022	Unique_Item_Requests	1	1	0
Evolutionary Psychological Science	Springer International Publishing		SpringerLink		SN:40806		2198-9885		2022	Total_Item_Requests	2	2	0
Experientia	Birkhäuser-Verlag		SpringerLink		SN:18	0014-4754			1986	Unique_Item_Requests	1	1	0
Experientia	Birkhäuser-Verlag		SpringerLink		SN:18	0014-4754			1986	Total_Item_Requests	1	1	0
Experimental & Applied Acarology	Kluwer Academic Publishers		SpringerLink		SN:10493	0168-8162	1572-9702		1992	Unique_Item_Requests	1	1	0
Experimental & Applied Acarology	Kluwer Academic Publishers		SpringerLink		SN:10493	0168-8162	1572-9702		1992	Total_Item_Requests	1	1	0
Experimental & Applied Acarology	Kluwer Academic Publishers		SpringerLink		SN:10493	0168-8162	1572-9702		1996	Unique_Item_Requests	1	1	0
Experimental & Applied Acarology	Kluwer Academic Publishers		SpringerLink		SN:10493	0168-8162	1572-9702		1996	Total_Item_Requests	1	1	0
Experimental and Applied Acarology	Springer International Publishing		SpringerLink	10.1007/10493.1572-9702	SN:10493	0168-8162	1572-9702		2018	Unique_Item_Requests	2	2	0
Experimental and Applied Acarology	Springer International Publishing		SpringerLink	10.1007/10493.1572-9702	SN:10493	0168-8162	1572-9702		2018	Total_Item_Requests	3	3	0
Experimental Brain Research	Springer Berlin Heidelberg		SpringerLink	10.1007/221.1432-1106	SN:221	0014-4819	1432-1106		2021	Unique_Item_Requests	1	1	0
Experimental Brain Research	Springer Berlin Heidelberg		SpringerLink	10.1007/221.1432-1106	SN:221	0014-4819	1432-1106		2021	Total_Item_Requests	1	1	0
Experimental Techniques	Springer International Publishing		SpringerLink		SN:40799	0732-8818	1747-1567		2018	Unique_Item_Requests	1	1	0
Experimental Techniques	Springer International Publishing		SpringerLink		SN:40799	0732-8818	1747-1567		2018	Total_Item_Requests	4	4	0
Experimental Techniques	Springer International Publishing		SpringerLink		SN:40799	0732-8818	1747-1567		2021	Unique_Item_Requests	1	1	0
Experimental Techniques	Springer International Publishing		SpringerLink		SN:40799	0732-8818	1747-1567		2021	Total_Item_Requests	3	3	0
Eye	Nature Publishing Group UK		nature.com		SN:41433	0950-222X	1476-5454		1998	Unique_Item_Requests	2	2	0
Eye	Nature Publishing Group UK		nature.com		SN:41433	0950-222X	1476-5454		1998	Total_Item_Requests	2	2	0
Fibers and Polymers	Springer Berlin Heidelberg		SpringerLink	10.1007/12221.1875-0052	SN:12221	1229-9197	1875-0052		2014	Unique_Item_Requests	1	1	0
Fibers and Polymers	Springer Berlin Heidelberg		SpringerLink	10.1007/12221.1875-0052	SN:12221	1229-9197	1875-0052		2014	Total_Item_Requests	1	1	0
Fire Technology	Springer US		SpringerLink	10.1007/10694.1572-8099	SN:10694	0015-2684	1572-8099		2019	Unique_Item_Requests	2	2	0
Fire Technology	Springer US		SpringerLink	10.1007/10694.1572-8099	SN:10694	0015-2684	1572-8099		2019	Total_Item_Requests	5	5	0
Fish Physiology and Biochemistry	Springer Netherlands		SpringerLink		SN:10695	0920-1742	1573-5168		2012	Unique_Item_Requests	1	1	0
Fish Physiology and Biochemistry	Springer Netherlands		SpringerLink		SN:10695	0920-1742	1573-5168		2012	Total_Item_Requests	1	1	0
Fish Physiology and Biochemistry	Springer Netherlands		SpringerLink	10.1007/10695.1573-5168	SN:10695	0920-1742	1573-5168		2017	Unique_Item_Requests	1	1	0
Fish Physiology and Biochemistry	Springer Netherlands		SpringerLink	10.1007/10695.1573-5168	SN:10695	0920-1742	1573-5168		2017	Total_Item_Requests	1	1	0
Fish Physiology and Biochemistry	Springer Netherlands		SpringerLink	10.1007/10695.1573-5168	SN:10695	0920-1742	1573-5168		2022	Unique_Item_Requests	2	2	0
Fish Physiology and Biochemistry	Springer Netherlands		SpringerLink	10.1007/10695.1573-5168	SN:10695	0920-1742	1573-5168		2022	Total_Item_Requests	4	4	0
Food Ethics	Springer International Publishing		SpringerLink		SN:41055	2364-6853	2364-6861		2018	Unique_Item_Requests	1	1	0
Food Ethics	Springer International Publishing		SpringerLink		SN:41055	2364-6853	2364-6861		2018	Total_Item_Requests	1	1	0
Food Security	Springer Netherlands		SpringerLink	10.1007/12571.1876-4525	SN:12571	1876-4517	1876-4525		2016	Unique_Item_Requests	1	1	0
Food Security	Springer Netherlands		SpringerLink	10.1007/12571.1876-4525	SN:12571	1876-4517	1876-4525		2016	Total_Item_Requests	2	2	0
Food Security	Springer Netherlands		SpringerLink	10.1007/12571.1876-4525	SN:12571	1876-4517	1876-4525		2019	Unique_Item_Requests	1	1	0
Food Security	Springer Netherlands		SpringerLink	10.1007/12571.1876-4525	SN:12571	1876-4517	1876-4525		2019	Total_Item_Requests	1	1	0
Forschung im Ingenieurwesen	Springer Berlin Heidelberg		SpringerLink	10.1007/10010.1434-0860	SN:10010	0015-7899	1434-0860		2021	Unique_Item_Requests	2	2	0
Forschung im Ingenieurwesen	Springer Berlin Heidelberg		SpringerLink	10.1007/10010.1434-0860	SN:10010	0015-7899	1434-0860		2021	Total_Item_Requests	2	2	0
