Report_Name	Item Master Report
Report_ID	IR
Release	5
Institution_Name	University of Prince Edward Island
Institution_ID	tandf:1453391
Metric_Types	
Report_Filters	
Report_Attributes	
Exceptions	3031: Usage Not Ready for Requested Dates (Requested data between 2024-02-01 and 2024-02-29. However only data between 2018-11-01 and 2024-01-31 exists.); 3050: Parameter Not Recognized in this Context (Unsupported parameters in request: [include_component_details] unsupported parameters will be ignored.)
Reporting_Period	Begin_Date=2024-01-01; End_Date=2024-02-29
Created	2024-03-01T06:03:49Z
Created_By	Taylor & Francis

Item	Publisher	Publisher_ID	Platform	DOI	Proprietary_ID	ISBN	Print_ISSN	Online_ISSN	URI	Metric_Type	Reporting_Period_Total	Jan-2024	Feb-2024
Termination of pregnancy in goats using cloprostenol	Taylor & Francis		Taylor & Francis Online	10.1080/00480169.1979.34652						Unique_Item_Investigations	1	1	0
Termination of pregnancy in goats using cloprostenol	Taylor & Francis		Taylor & Francis Online	10.1080/00480169.1979.34652						Unique_Item_Requests	1	1	0
Termination of pregnancy in goats using cloprostenol	Taylor & Francis		Taylor & Francis Online	10.1080/00480169.1979.34652						Total_Item_Investigations	1	1	0
Termination of pregnancy in goats using cloprostenol	Taylor & Francis		Taylor & Francis Online	10.1080/00480169.1979.34652						Total_Item_Requests	1	1	0
Testing Accommodations: Theory and research to inform practice	Routledge		Taylor & Francis Online	10.1080/1034912X.2012.654952						Unique_Item_Investigations	27	27	0
Testing Accommodations: Theory and research to inform practice	Routledge		Taylor & Francis Online	10.1080/1034912X.2012.654952						Unique_Item_Requests	27	27	0
Testing Accommodations: Theory and research to inform practice	Routledge		Taylor & Francis Online	10.1080/1034912X.2012.654952						Total_Item_Investigations	35	35	0
Testing Accommodations: Theory and research to inform practice	Routledge		Taylor & Francis Online	10.1080/1034912X.2012.654952						Total_Item_Requests	35	35	0
Testing for rational bubbles in the UK housing market	Routledge		Taylor & Francis Online	10.1080/00036846.2020.1820440						Unique_Item_Investigations	1	1	0
Testing for rational bubbles in the UK housing market	Routledge		Taylor & Francis Online	10.1080/00036846.2020.1820440						Unique_Item_Requests	1	1	0
Testing for rational bubbles in the UK housing market	Routledge		Taylor & Francis Online	10.1080/00036846.2020.1820440						Total_Item_Investigations	1	1	0
Testing for rational bubbles in the UK housing market	Routledge		Taylor & Francis Online	10.1080/00036846.2020.1820440						Total_Item_Requests	1	1	0
Testing the allegiance bias hypothesis: A meta-analysis	Routledge		Taylor & Francis Online	10.1080/10503307.2011.602752						Unique_Item_Investigations	1	1	0
Testing the allegiance bias hypothesis: A meta-analysis	Routledge		Taylor & Francis Online	10.1080/10503307.2011.602752						Unique_Item_Requests	1	1	0
Testing the allegiance bias hypothesis: A meta-analysis	Routledge		Taylor & Francis Online	10.1080/10503307.2011.602752						Total_Item_Investigations	1	1	0
Testing the allegiance bias hypothesis: A meta-analysis	Routledge		Taylor & Francis Online	10.1080/10503307.2011.602752						Total_Item_Requests	1	1	0
Tetrameres tarapungae n.sp. (Nematoda: Spirurida), a parasite of the red-billed gull, Larus novaehollandiae scopulinus	Taylor & Francis		Taylor & Francis Online	10.1080/03014223.1978.10423742						Unique_Item_Investigations	1	1	0
Tetrameres tarapungae n.sp. (Nematoda: Spirurida), a parasite of the red-billed gull, Larus novaehollandiae scopulinus	Taylor & Francis		Taylor & Francis Online	10.1080/03014223.1978.10423742						Unique_Item_Requests	1	1	0
Tetrameres tarapungae n.sp. (Nematoda: Spirurida), a parasite of the red-billed gull, Larus novaehollandiae scopulinus	Taylor & Francis		Taylor & Francis Online	10.1080/03014223.1978.10423742						Total_Item_Investigations	2	2	0
Tetrameres tarapungae n.sp. (Nematoda: Spirurida), a parasite of the red-billed gull, Larus novaehollandiae scopulinus	Taylor & Francis		Taylor & Francis Online	10.1080/03014223.1978.10423742						Total_Item_Requests	1	1	0
That is Not Goldfish Swallowing: Newsreels Encounter Protests Against the Vietnam War	Routledge		Taylor & Francis Online	10.1080/15551393.2010.515440						Unique_Item_Investigations	1	1	0
That is Not Goldfish Swallowing: Newsreels Encounter Protests Against the Vietnam War	Routledge		Taylor & Francis Online	10.1080/15551393.2010.515440						Unique_Item_Requests	1	1	0
That is Not Goldfish Swallowing: Newsreels Encounter Protests Against the Vietnam War	Routledge		Taylor & Francis Online	10.1080/15551393.2010.515440						Total_Item_Investigations	1	1	0
That is Not Goldfish Swallowing: Newsreels Encounter Protests Against the Vietnam War	Routledge		Taylor & Francis Online	10.1080/15551393.2010.515440						Total_Item_Requests	1	1	0
The (em)bodiment of blackness in a visceral anti-black racism and ableism context	Routledge		Taylor & Francis Online	10.1080/13613324.2016.1248821						Unique_Item_Investigations	1	1	0
The (em)bodiment of blackness in a visceral anti-black racism and ableism context	Routledge		Taylor & Francis Online	10.1080/13613324.2016.1248821						Unique_Item_Requests	1	1	0
The (em)bodiment of blackness in a visceral anti-black racism and ableism context	Routledge		Taylor & Francis Online	10.1080/13613324.2016.1248821						Total_Item_Investigations	1	1	0
The (em)bodiment of blackness in a visceral anti-black racism and ableism context	Routledge		Taylor & Francis Online	10.1080/13613324.2016.1248821						Total_Item_Requests	1	1	0
The (over)use of SMART goals for physical activity promotion: A narrative review and critique	Routledge		Taylor & Francis Online	10.1080/17437199.2021.2023608						Unique_Item_Investigations	8	8	0
The (over)use of SMART goals for physical activity promotion: A narrative review and critique	Routledge		Taylor & Francis Online	10.1080/17437199.2021.2023608						Unique_Item_Requests	8	8	0
The (over)use of SMART goals for physical activity promotion: A narrative review and critique	Routledge		Taylor & Francis Online	10.1080/17437199.2021.2023608						Total_Item_Investigations	9	9	0
The (over)use of SMART goals for physical activity promotion: A narrative review and critique	Routledge		Taylor & Francis Online	10.1080/17437199.2021.2023608						Total_Item_Requests	9	9	0
The activation of local service suppliers by incoming tour operators in a “developing” destination – the case of Madagascar	Routledge		Taylor & Francis Online	10.1080/13683500802549689						Unique_Item_Investigations	1	1	0
The activation of local service suppliers by incoming tour operators in a “developing” destination – the case of Madagascar	Routledge		Taylor & Francis Online	10.1080/13683500802549689						Unique_Item_Requests	1	1	0
The activation of local service suppliers by incoming tour operators in a “developing” destination – the case of Madagascar	Routledge		Taylor & Francis Online	10.1080/13683500802549689						Total_Item_Investigations	1	1	0
The activation of local service suppliers by incoming tour operators in a “developing” destination – the case of Madagascar	Routledge		Taylor & Francis Online	10.1080/13683500802549689						Total_Item_Requests	1	1	0
The Alien Hand Syndrome	Taylor & Francis		Taylor & Francis Online	10.1080/08998280.2014.11929115						Unique_Item_Investigations	1	1	0
The Alien Hand Syndrome	Taylor & Francis		Taylor & Francis Online	10.1080/08998280.2014.11929115						Unique_Item_Requests	1	1	0
The Alien Hand Syndrome	Taylor & Francis		Taylor & Francis Online	10.1080/08998280.2014.11929115						Total_Item_Investigations	2	2	0
The Alien Hand Syndrome	Taylor & Francis		Taylor & Francis Online	10.1080/08998280.2014.11929115						Total_Item_Requests	1	1	0
The antecedents of gender dysphoria and the associated thoughts, emotions, and ways of coping: a qualitative analysis and clinical implications	Routledge		Taylor & Francis Online	10.1080/09515070.2022.2142201						Unique_Item_Investigations	4	4	0
The antecedents of gender dysphoria and the associated thoughts, emotions, and ways of coping: a qualitative analysis and clinical implications	Routledge		Taylor & Francis Online	10.1080/09515070.2022.2142201						Unique_Item_Requests	4	4	0
The antecedents of gender dysphoria and the associated thoughts, emotions, and ways of coping: a qualitative analysis and clinical implications	Routledge		Taylor & Francis Online	10.1080/09515070.2022.2142201						Total_Item_Investigations	5	5	0
The antecedents of gender dysphoria and the associated thoughts, emotions, and ways of coping: a qualitative analysis and clinical implications	Routledge		Taylor & Francis Online	10.1080/09515070.2022.2142201						Total_Item_Requests	5	5	0
The Anthropologist as Photographer: Reading the Monograph and Reading the Archive	Routledge		Taylor & Francis Online	10.1080/08949460590958400						Unique_Item_Investigations	2	2	0
The Anthropologist as Photographer: Reading the Monograph and Reading the Archive	Routledge		Taylor & Francis Online	10.1080/08949460590958400						Unique_Item_Requests	2	2	0
The Anthropologist as Photographer: Reading the Monograph and Reading the Archive	Routledge		Taylor & Francis Online	10.1080/08949460590958400						Total_Item_Investigations	2	2	0
The Anthropologist as Photographer: Reading the Monograph and Reading the Archive	Routledge		Taylor & Francis Online	10.1080/08949460590958400						Total_Item_Requests	2	2	0
The application of learning theories to improve cross-cultural training programs in MNCs	Routledge		Taylor & Francis Online	10.1080/09585192.2013.860384						Unique_Item_Investigations	2	2	0
The application of learning theories to improve cross-cultural training programs in MNCs	Routledge		Taylor & Francis Online	10.1080/09585192.2013.860384						Unique_Item_Requests	2	2	0
The application of learning theories to improve cross-cultural training programs in MNCs	Routledge		Taylor & Francis Online	10.1080/09585192.2013.860384						Total_Item_Investigations	2	2	0
The application of learning theories to improve cross-cultural training programs in MNCs	Routledge		Taylor & Francis Online	10.1080/09585192.2013.860384						Total_Item_Requests	2	2	0
The ASA Statement on p-Values: Context, Process, and Purpose	Taylor & Francis		Taylor & Francis Online	10.1080/00031305.2016.1154108						Unique_Item_Investigations	1	1	0
The ASA Statement on p-Values: Context, Process, and Purpose	Taylor & Francis		Taylor & Francis Online	10.1080/00031305.2016.1154108						Unique_Item_Requests	1	1	0
The ASA Statement on p-Values: Context, Process, and Purpose	Taylor & Francis		Taylor & Francis Online	10.1080/00031305.2016.1154108						Total_Item_Investigations	1	1	0
The ASA Statement on p-Values: Context, Process, and Purpose	Taylor & Francis		Taylor & Francis Online	10.1080/00031305.2016.1154108						Total_Item_Requests	1	1	0
The Body, Dance and Cultural Theory	Routledge		Taylor & Francis Online	10.1080/08949460500297422						Unique_Item_Investigations	1	1	0
The Body, Dance and Cultural Theory	Routledge		Taylor & Francis Online	10.1080/08949460500297422						Unique_Item_Requests	1	1	0
The Body, Dance and Cultural Theory	Routledge		Taylor & Francis Online	10.1080/08949460500297422						Total_Item_Investigations	1	1	0
The Body, Dance and Cultural Theory	Routledge		Taylor & Francis Online	10.1080/08949460500297422						Total_Item_Requests	1	1	0
THE CALCULATION OF TURBULENT FLOW IN WIDE-ANGLE\DIFFUSERS	Taylor & Francis		Taylor & Francis Online	10.1080/10407788208913440						Unique_Item_Investigations	1	1	0
THE CALCULATION OF TURBULENT FLOW IN WIDE-ANGLE\DIFFUSERS	Taylor & Francis		Taylor & Francis Online	10.1080/10407788208913440						Total_Item_Investigations	1	1	0
The Cause of Premature Wind Turbine Bearing Failures: Overloading or Underloading?	Taylor & Francis		Taylor & Francis Online	10.1080/10402004.2018.1433345						Unique_Item_Investigations	2	2	0
The Cause of Premature Wind Turbine Bearing Failures: Overloading or Underloading?	Taylor & Francis		Taylor & Francis Online	10.1080/10402004.2018.1433345						Unique_Item_Requests	2	2	0
The Cause of Premature Wind Turbine Bearing Failures: Overloading or Underloading?	Taylor & Francis		Taylor & Francis Online	10.1080/10402004.2018.1433345						Total_Item_Investigations	6	6	0
The Cause of Premature Wind Turbine Bearing Failures: Overloading or Underloading?	Taylor & Francis		Taylor & Francis Online	10.1080/10402004.2018.1433345						Total_Item_Requests	6	6	0
The chrysobull of Alexius I Comnenus to the Venetians: the date and the debate	Routledge		Taylor & Francis Online	10.1016/S0304-4181(01)00020-3						Unique_Item_Investigations	1	1	0
The chrysobull of Alexius I Comnenus to the Venetians: the date and the debate	Routledge		Taylor & Francis Online	10.1016/S0304-4181(01)00020-3						Unique_Item_Requests	1	1	0
The chrysobull of Alexius I Comnenus to the Venetians: the date and the debate	Routledge		Taylor & Francis Online	10.1016/S0304-4181(01)00020-3						Total_Item_Investigations	3	3	0
The chrysobull of Alexius I Comnenus to the Venetians: the date and the debate	Routledge		Taylor & Francis Online	10.1016/S0304-4181(01)00020-3						Total_Item_Requests	3	3	0
The Cold War: the golden age of arms control	Routledge		Taylor & Francis Online	10.1080/14682745.2014.950246						Unique_Item_Investigations	3	3	0
The Cold War: the golden age of arms control	Routledge		Taylor & Francis Online	10.1080/14682745.2014.950246						Unique_Item_Requests	3	3	0
The Cold War: the golden age of arms control	Routledge		Taylor & Francis Online	10.1080/14682745.2014.950246						Total_Item_Investigations	4	4	0
